client_id,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg
3649,M,24,UNM,BIS,44278.0,10,1.6,0.619626,SCH,КРАСНОДАРСКИЙ КРАЙ,40000.0,0.0,0.0,0
3650,M,32,MAR,SPC,70479.0,10,1.6,0.677476,GRD,МОСКВА,85000.0,1.0,0.0,0
3651,F,35,CIV,SPC,16148.94,6,1.6,0.542374,GRD,РОСТОВСКАЯ ОБЛ,18000.0,0.0,0.0,0
3652,F,27,UNM,SPC,23990.0,12,1.1,0.444668,GRD,КРАСНОЯРСКИЙ КРАЙ,25000.0,1.0,0.0,0
3653,F,40,MAR,SPC,30250.0,24,1.5,0.369851,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,20000.0,2.0,0.0,0
3654,M,21,UNM,SPC,24879.0,12,1.1,0.495456,GRD,ОБЛ ИРКУТСКАЯ,45000.0,1.0,0.0,1
3655,F,30,UNM,SPC,17406.82,12,1.1,0.305722,SCH,ЧЕЛЯБИНСКАЯ ОБЛ,26000.0,4.0,0.0,1
3656,M,37,MAR,SPC,6629.0,6,1.5,0.280971,SCH,РЕСП БАШКОРТОСТАН,15000.0,2.0,0.0,0
3657,F,25,UNM,SPC,44389.0,10,1.1,0.510222,SCH,РЕСП КАРЕЛИЯ,28000.0,1.0,0.0,0
3658,M,27,MAR,SPC,17178.0,10,1.1,0.359699,GRD,РОСТОВСКАЯ ОБЛ,30000.0,3.0,0.0,0
3659,M,31,MAR,UMN,21729.0,6,1.4,0.521115,SCH,КРАСНОДАРСКИЙ КРАЙ,44000.0,0.0,0.0,0
3660,F,28,UNM,SPC,47778.0,10,1.6,0.503572,GRD,МОСКВА Г,60000.0,1.0,0.0,0
3661,M,29,MAR,UMN,29618.0,10,1.1,0.364828,GRD,РЕСП. БАШКОРТОСТАН,28000.0,2.0,0.0,0
3662,F,58,MAR,SPC,26986.0,10,1.1,0.38597,GRD,ОБЛ ТАМБОВСКАЯ,31000.0,3.0,0.0,0
3663,F,65,MAR,PNA,29568.0,18,1.1,0.454505,GRD,ХАКАСИЯ РЕСП,18000.0,0.0,0.0,0
3664,M,33,MAR,SPC,45530.0,10,1.32,0.425806,UGR,ХАКАСИЯ РЕСП,50000.0,1.0,0.0,1
3665,F,38,MAR,ATP,16158.0,10,1.1,0.463636,SCH,ТАТАРСТАН РЕСП,15000.0,4.0,0.0,0
3666,M,24,UNM,SPC,28968.0,10,1.1,0.348609,GRD,ОБЛ КУРСКАЯ,39000.0,3.0,0.0,0
3667,F,28,MAR,SPC,13667.05,12,1.1,0.469589,SCH,СВЕРДЛОВСКАЯ ОБЛ,24000.0,0.0,0.0,1
3668,M,30,UNM,UMN,18419.0,12,1.6,0.586798,UGR,ОБЛ АРХАНГЕЛЬСКАЯ,70000.0,1.0,0.0,0
3669,F,33,MAR,SPC,15408.0,10,1.1,0.511564,SCH,СВЕРДЛОВСКАЯ ОБЛ,15000.0,4.0,0.0,0
3670,F,29,MAR,SPC,48179.0,18,1.1,0.446821,SCH,ХАНТЫ-МАНСИЙСКИЙ АО,57000.0,2.0,0.0,0
3671,M,47,MAR,UMN,18480.0,10,1.32,0.450459,GRD,ТОМСКАЯ ОБЛАСТЬ,90000.0,1.0,0.0,1
3672,M,45,MAR,SPC,47258.0,10,1.9,0.527602,GRD,МОСКВА,80000.0,1.0,0.0,0
3673,F,46,UNM,SPC,21419.0,18,1.1,0.385077,SCH,ОБЛ МОСКОВСКАЯ,20000.0,2.0,0.0,0
3674,M,36,UNM,SPC,15641.3,8,1.1,0.295974,GRD,САХАЛИНСКАЯ ОБЛ,55000.0,1.0,0.0,0
3675,F,25,MAR,UMN,73569.0,10,1.6,0.441,SCH,ХАНТЫ-МАНСИЙСКИЙ АО,50000.0,1.0,0.0,0
3676,F,31,MAR,SPC,18990.0,12,1.5,0.45866,GRD,РЕСПУБЛИКА БУРЯТИЯ,22000.0,5.0,1.0,0
3677,M,33,MAR,SPC,10359.1,12,1.6,0.678601,SCH,САРАТОВСКАЯ ОБЛ,26000.0,0.0,0.0,0
3678,M,35,MAR,SPC,10850.0,24,1.3,0.492997,SCH,ОБЛ ВОЛГОГРАДСКАЯ,35000.0,3.0,0.0,0
3679,M,45,DIV,SPC,19218.0,12,1.6,0.583147,SCH,УДМУРТСКАЯ РЕСП,40000.0,1.0,0.0,0
3680,M,22,UNM,SPC,11229.0,12,1.1,0.424583,SCH,ТАТАРСТАН РЕСП,30000.0,,,1
3681,F,54,MAR,SPC,24299.0,10,1.1,0.316723,GRD,ЯМАЛО-НЕНЕЦКИЙ АО,39000.0,3.0,0.0,1
3682,M,46,UNM,UMN,25276.0,10,1.6,0.516271,GRD,КРАСНОДАРСКИЙ КРАЙ,35000.0,0.0,0.0,0
3683,F,26,MAR,DIR,32076.67,10,1.1,0.335092,GRD,САРАТОВСКАЯ ОБЛАСТЬ,40000.0,,,0
3684,F,39,UNM,SPC,17808.0,10,1.6,0.629228,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,50000.0,1.0,0.0,0
3685,F,40,MAR,SPC,20120.77,6,1.5,0.13213,GRD,РЕСП БАШКОРТОСТАН,15000.0,1.0,0.0,0
3686,M,23,MAR,SPC,11360.0,24,1.4,0.654826,SCH,КРАЙ АЛТАЙСКИЙ,47000.0,1.0,0.0,1
3687,M,30,UNM,SPC,11769.0,10,1.6,0.655537,SCH,ОРЕНБУРГСКАЯ ОБЛАСТЬ,20000.0,0.0,0.0,0
3688,M,30,MAR,SPC,17089.0,10,1.1,0.507765,SCH,ОБЛ ИРКУТСКАЯ,30000.0,1.0,0.0,1
3689,F,32,MAR,SPC,18557.0,10,1.43,0.565389,GRD,ОБЛ БЕЛГОРОДСКАЯ,26000.0,1.0,0.0,0
3690,M,41,MAR,SPC,29502.0,10,1.9,0.273832,GRD,ОБЛ САМАРСКАЯ,25000.0,2.0,0.0,0
3691,M,40,MAR,DIR,6990.0,12,1.3,0.495168,SCH,ОБЛ СВЕРДЛОВСКАЯ,50000.0,2.0,0.0,1
3692,F,54,MAR,SPC,27369.0,12,1.1,0.400741,SCH,РЕСП. САХА (ЯКУТИЯ),35000.0,0.0,0.0,1
3693,M,29,MAR,UMN,13990.0,10,1.1,0.490994,GRD,ОБЛ МОСКОВСКАЯ,40000.0,0.0,0.0,0
3694,F,33,MAR,SPC,14748.0,10,1.1,0.392694,GRD,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,50000.0,4.0,0.0,0
3695,F,47,MAR,SPC,4540.0,10,1.1,0.374281,SCH,РОСТОВСКАЯ ОБЛ,19000.0,3.0,0.0,0
3696,M,26,MAR,SPC,21220.0,12,1.6,0.565241,GRD,ПРИМОРСКИЙ КРАЙ,40000.0,2.0,0.0,1
3697,F,45,MAR,SPC,30608.0,10,1.1,0.409992,SCH,МОСКВА Г,65000.0,5.0,0.0,0
3698,M,24,UNM,SPC,20579.0,10,1.6,0.654566,GRD,РЕСП КАРАЧАЕВО-ЧЕРКЕССКАЯ,25000.0,3.0,0.0,0
3699,M,34,MAR,SPC,12959.0,12,1.1,0.530378,SCH,ТЮМЕНСКАЯ ОБЛ,30000.0,1.0,0.0,0
3700,F,37,MAR,SPC,39990.0,8,1.9,0.272247,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,30000.0,1.0,0.0,0
3701,F,36,WID,SPC,18525.0,10,1.32,0.378093,GRD,ОБЛ ИРКУТСКАЯ,47000.0,2.0,0.0,0
3702,F,39,MAR,SPC,9376.67,10,1.1,0.453684,GRD,ОБЛ АРХАНГЕЛЬСКАЯ,23000.0,5.0,1.0,1
3703,M,30,UNM,SPC,12490.0,10,1.6,0.562242,SCH,ОБЛ МОСКОВСКАЯ,25000.0,0.0,0.0,0
3704,F,42,MAR,SPC,17060.0,10,1.1,0.46562,GRD,ПЕНЗЕНСКАЯ ОБЛ,20000.0,1.0,0.0,0
3705,M,24,UNM,SPC,13528.0,12,1.1,0.368956,UGR,КРАСНОДАРСКИЙ КРАЙ,45000.0,,,0
3706,M,36,DIV,SPC,12670.0,10,1.1,0.430204,GRD,ОБЛ МОСКОВСКАЯ,30000.0,1.0,0.0,0
3707,M,43,MAR,DIR,21510.0,3,1.1,0.125328,GRD,РЕСП БАШКОРТОСТАН,100000.0,5.0,0.0,1
3708,M,41,MAR,SPC,46978.0,10,1.1,0.428328,GRD,ОБЛ МОСКОВСКАЯ,81000.0,1.0,0.0,0
3709,M,42,MAR,BIS,12269.0,10,1.4,0.329583,SCH,КРАСНОЯРСКИЙ КРАЙ,70000.0,4.0,0.0,0
3710,M,29,MAR,SPC,53189.0,10,1.4,0.472117,SCH,РОСТОВСКАЯ ОБЛ,43000.0,6.0,0.0,0
3711,F,45,MAR,SPC,70658.0,10,1.4,0.391209,GRD,САНКТ-ПЕТЕРБУРГ Г,40000.0,2.0,0.0,0
3712,M,23,UNM,BIS,45488.0,10,1.6,0.668715,SCH,ОБЛ НОВОСИБИРСКАЯ,50000.0,,,0
3713,F,29,UNM,SPC,19791.0,12,1.4,0.650848,GRD,ПЕРМСКИЙ КРАЙ,26000.0,1.0,0.0,0
3714,F,22,UNM,SPC,36000.0,10,1.16,0.627209,UGR,МОСКВА,35000.0,1.0,0.0,1
3715,M,31,MAR,SPC,47478.0,10,1.6,0.51036,SCH,КРАСНОДАРСКИЙ КРАЙ,70000.0,2.0,0.0,0
3716,F,45,MAR,SPC,27993.0,10,1.9,0.455774,GRD,ОБЛ ВОЛОГОДСКАЯ,35000.0,3.0,1.0,0
3717,F,46,DIV,DIR,11220.0,10,1.1,0.454095,SCH,КРАСНОДАРСКИЙ КРАЙ,50000.0,4.0,0.0,1
3718,F,45,UNM,SPC,11158.0,10,1.1,0.403059,GRD,СВЕРДЛОВСКАЯ ОБЛАСТЬ,20000.0,0.0,0.0,1
3719,F,21,UNM,SPC,20059.0,10,1.1,0.394678,SCH,ПЕРМСКИЙ КРАЙ,25000.0,1.0,0.0,0
3720,M,38,DIV,SPC,15069.0,12,1.1,0.396899,GRD,КЕМЕРОВСКАЯ ОБЛАСТЬ,40000.0,1.0,0.0,0
3721,M,32,MAR,DIR,15469.0,10,1.1,0.512969,SCH,СВЕРДЛОВСКАЯ ОБЛ,50000.0,1.0,0.0,0
3722,M,24,UNM,UMN,59129.0,10,1.6,0.588973,GRD,ТАТАРСТАН РЕСП,35000.0,3.0,0.0,0
3723,M,48,MAR,SPC,24077.0,10,1.6,0.477494,GRD,ПРИМОРСКИЙ КРАЙ,60000.0,1.0,0.0,0
3724,F,25,MAR,NOR,26427.0,10,1.6,0.494843,SCH,ХАБАРОВСКИЙ КРАЙ,28000.0,,,0
3725,F,52,MAR,SPC,5680.0,6,1.5,0.352424,SCH,ОБЛ ВОЛОГОДСКАЯ,17000.0,6.0,1.0,0
3726,F,26,MAR,SPC,15644.0,10,1.32,0.376031,GRD,ОБЛ ИВАНОВСКАЯ,30000.0,1.0,0.0,0
3727,M,27,MAR,SPC,16605.0,10,1.32,0.390798,GRD,САМАРСКАЯ ОБЛ,40000.0,1.0,0.0,1
3728,F,56,MAR,SPC,29598.0,10,1.4,0.49693,SCH,ОБЛ ВЛАДИМИРСКАЯ,26000.0,0.0,0.0,0
3729,M,35,MAR,BIS,45097.56,12,1.1,0.414596,GRD,КРАСНОДАРСКИЙ КРАЙ,70000.0,1.0,0.0,0
3730,M,28,DIV,SPC,47088.0,10,1.1,0.443095,GRD,ТАТАРСТАН РЕСП,50000.0,0.0,0.0,0
3731,M,30,MAR,UMN,31477.0,10,1.32,0.324272,SCH,АО ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - Ю,35000.0,,,1
3732,M,31,MAR,SPC,22199.0,24,1.9,0.431847,GRD,КРАЙ КРАСНОДАРСКИЙ,50000.0,0.0,0.0,0
3733,F,41,DIV,UMN,33959.0,10,1.1,0.302122,GRD,ОБЛ ИРКУТСКАЯ,63000.0,8.0,0.0,0
3734,M,33,UNM,BIS,39527.0,10,1.32,0.497468,SCH,МОСКВА,65000.0,,,1
3735,M,32,UNM,SPC,19487.78,10,1.6,0.518769,SCH,ЯРОСЛАВСКАЯ ОБЛАСТЬ,40000.0,2.0,0.0,0
3736,M,44,MAR,BIS,26480.0,14,1.0,0.622092,GRD,САНКТ-ПЕТЕРБУРГ,90000.0,0.0,0.0,0
3737,M,43,MAR,UMN,58577.0,10,1.6,0.570147,SCH,НЕНЕЦКИЙ АО,40000.0,1.0,0.0,1
3738,M,41,MAR,SPC,60469.0,10,1.6,0.601344,SCH,ОБЛ ВОЛГОГРАДСКАЯ,32000.0,0.0,0.0,0
3739,M,34,MAR,DIR,67990.0,10,1.6,0.544476,GRD,САРАТОВСКАЯ ОБЛ,60000.0,0.0,0.0,0
3740,M,40,CIV,SPC,24658.0,18,1.1,0.566717,SCH,КРАЙ СТАВРОПОЛЬСКИЙ,65000.0,0.0,0.0,1
3741,F,48,MAR,SPC,71858.0,12,1.1,0.377606,GRD,КРАСНОЯРСКИЙ КРАЙ,45000.0,3.0,0.0,0
3742,F,25,UNM,SPC,47879.0,10,1.7,0.391209,GRD,ОБЛ ИРКУТСКАЯ,70000.0,1.0,0.0,0
3743,M,40,UNM,SPC,24388.0,10,1.6,0.627765,GRD,ОБЛ КУРГАНСКАЯ,21000.0,0.0,0.0,0
3744,F,31,MAR,SPC,9978.0,10,1.1,0.34261,GRD,ОБЛ КЕМЕРОВСКАЯ,27000.0,3.0,0.0,0
3745,F,28,MAR,SPC,12860.0,10,1.1,0.504344,SCH,РОСТОВСКАЯ ОБЛАСТЬ,20000.0,1.0,0.0,0
3746,F,56,WID,PNA,22519.0,12,1.1,0.538356,GRD,РЕСП КАРАЧАЕВО-ЧЕРКЕССКАЯ,26000.0,6.0,1.0,1
3747,M,29,MAR,UMN,25631.0,12,1.4,0.466804,GRD,РЕСП КАРЕЛИЯ,50000.0,5.0,0.0,0
3748,F,45,MAR,SPC,21104.0,10,1.32,0.261961,GRD,ОБЛ АРХАНГЕЛЬСКАЯ,30000.0,1.0,0.0,0
3749,M,28,UNM,SPC,27388.0,10,1.6,0.686181,GRD,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,90000.0,6.0,1.0,0
3750,F,41,MAR,SPC,21277.0,10,1.43,0.524671,SCH,ОБЛ КУРГАНСКАЯ,15000.0,0.0,0.0,0
3751,F,67,WID,UMN,54486.0,24,1.3,0.539722,GRD,САНКТ-ПЕТЕРБУРГ,69840.0,1.0,0.0,1
3752,F,32,MAR,UMN,17529.0,10,1.6,0.562332,GRD,ОБЛ МОСКОВСКАЯ,40000.0,2.0,0.0,0
3753,M,25,UNM,SPC,11129.0,12,1.6,0.659027,GRD,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,45000.0,1.0,0.0,1
3754,M,39,MAR,SPC,29990.0,5,1.4,0.322495,SCH,ОБЛ МОСКОВСКАЯ,50000.0,1.0,0.0,0
3755,F,30,UNM,SPC,18929.0,10,1.6,0.638318,GRD,РЕСП КАРАЧАЕВО-ЧЕРКЕССКАЯ,30000.0,2.0,0.0,1
3756,F,41,UNM,SPC,23909.0,10,1.6,0.694571,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,17000.0,1.0,0.0,1
3757,M,30,MAR,ATP,13329.0,10,1.1,0.313812,UGR,ОБЛ КЕМЕРОВСКАЯ,33500.0,1.0,0.0,0
3758,F,23,MAR,SPC,28569.0,12,1.6,0.595316,SCH,РОСТОВСКАЯ ОБЛАСТЬ,35000.0,1.0,0.0,0
3759,M,24,UNM,SPC,33990.0,10,1.6,0.598368,SCH,РЕСП МОРДОВИЯ,30000.0,0.0,0.0,0
3760,M,38,MAR,BIS,68989.0,10,1.1,0.372021,GRD,ОРЕНБУРГСКАЯ ОБЛ,100000.0,3.0,0.0,0
3761,M,33,DIV,SPC,49990.0,10,1.1,0.575941,GRD,МОСКОВСКАЯ ОБЛ,8000.0,0.0,0.0,1
3762,M,26,UNM,SPC,20578.41,12,1.6,0.614311,SCH,РЕСПУБЛИКА ТАТАРСТАН,50000.0,1.0,0.0,0
3763,F,43,MAR,SPC,15629.0,10,1.1,0.326977,SCH,ОБЛ ИРКУТСКАЯ,20000.0,2.0,0.0,0
3764,F,35,UNM,BIS,25110.0,12,1.4,0.361498,GRD,МОСКВА,50000.0,2.0,0.0,0
3765,F,51,DIV,SPC,13421.11,10,1.1,0.363685,SCH,САМАРСКАЯ ОБЛ,19870.0,2.0,0.0,0
3766,M,35,MAR,SPC,8839.0,12,1.6,0.599453,SCH,РЕСПУБЛИКА ТАТАРСТАН,35000.0,0.0,0.0,0
3767,M,25,UNM,SPC,18539.0,10,1.6,0.686159,UGR,ОБЛ ЛЕНИНГРАДСКАЯ,35000.0,2.0,0.0,0
3768,M,26,UNM,SPC,18021.95,12,1.6,0.74769,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,25000.0,2.0,1.0,1
3769,M,40,MAR,UMN,47388.0,10,1.1,0.335027,GRD,ТВЕРСКАЯ ОБЛ,50000.0,1.0,0.0,0
3770,F,38,MAR,SPC,72669.0,12,1.1,0.466252,GRD,ОБЛ МОСКОВСКАЯ,50000.0,1.0,0.0,0
3771,F,29,MAR,SPC,12868.0,10,1.1,0.441429,GRD,ОБЛ КЕМЕРОВСКАЯ,39000.0,5.0,0.0,0
3772,F,31,MAR,BIS,19168.18,12,1.1,0.485394,SCH,РЯЗАНСКАЯ ОБЛ,20000.0,1.0,0.0,0
3773,F,60,WID,PNA,13718.0,10,1.1,0.342797,GRD,ОБЛ МУРМАНСКАЯ,18000.0,1.0,0.0,0
3774,M,25,MAR,SPC,44952.0,10,1.32,0.484016,SCH,ХАНТЫ-МАНСИЙСКИЙ АО,45000.0,2.0,0.0,1
3775,M,39,MAR,SPC,25007.0,12,1.6,0.551968,SCH,ОБЛ АМУРСКАЯ,50000.0,0.0,0.0,0
3776,M,25,UNM,SPC,29659.0,10,1.1,0.305499,SCH,СВЕРДЛОВСКАЯ ОБЛ,30000.0,2.0,0.0,0
3777,M,29,MAR,SPC,19990.0,6,1.5,0.336126,UGR,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,60000.0,2.0,0.0,0
3778,F,27,UNM,SPC,49268.0,10,1.6,0.571429,SCH,РЕСПУБЛИКА ТАТАРСТАН,69000.0,5.0,0.0,0
3779,M,26,MAR,SPC,65869.0,10,1.1,0.434448,GRD,КРАСНОДАРСКИЙ КРАЙ,60000.0,3.0,0.0,0
3780,F,25,UNM,SPC,28878.0,10,1.6,0.660973,GRD,УДМУРТСКАЯ РЕСП,25000.0,,,0
3781,F,29,UNM,SPC,10689.0,10,1.43,0.584696,SCH,ХАБАРОВСКИЙ КРАЙ,18000.0,0.0,0.0,0
3782,F,29,MAR,SPC,13778.0,12,1.1,0.464034,GRD,КРАСНОДАРСКИЙ КРАЙ,25000.0,1.0,0.0,0
3783,M,26,MAR,SPC,19189.0,10,1.6,0.507939,GRD,САНКТ-ПЕТЕРБУРГ Г,41000.0,0.0,0.0,0
3784,M,40,MAR,SPC,30568.0,12,1.4,0.540734,GRD,САНКТ-ПЕТЕРБУРГ Г,80000.0,3.0,0.0,0
3785,M,40,DIV,SPC,27167.0,10,1.1,0.375595,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,30000.0,1.0,0.0,0
3786,F,30,MAR,SPC,25039.0,24,1.1,0.407056,SCH,ОБЛ ЛЕНИНГРАДСКАЯ,50000.0,4.0,0.0,1
3787,M,25,MAR,SPC,11229.0,10,1.1,0.41209,GRD,ЧУВАШСКАЯ РЕСПУБЛИКА,30000.0,1.0,0.0,0
3788,F,50,UNM,SPC,13109.0,12,1.1,0.553466,SCH,ОРЕНБУРГСКАЯ ОБЛ,15200.0,2.0,1.0,0
3789,F,32,MAR,SPC,14318.0,10,1.5,0.53689,SCH,ТАТАРСТАН РЕСП,15000.0,1.0,0.0,0
3790,M,60,DIV,SPC,33331.0,10,1.32,0.563581,SCH,САНКТ-ПЕТЕРБУРГ Г,20000.0,3.0,0.0,1
3791,M,28,UNM,SPC,58180.0,10,1.1,0.387693,GRD,РОСТОВСКАЯ ОБЛ,47000.0,4.0,0.0,1
3792,F,34,MAR,SPC,52568.0,10,1.1,0.433877,GRD,ОБЛ АМУРСКАЯ,50000.0,1.0,0.0,0
3793,F,56,WID,PNA,16578.0,10,1.1,0.509946,SCH,ОБЛ АСТРАХАНСКАЯ,8000.0,5.0,0.0,0
3794,F,40,MAR,SPC,21431.0,4,1.1,0.415395,UGR,ОБЛ РОСТОВСКАЯ,55000.0,3.0,0.0,0
3795,F,55,CIV,SPC,59391.0,10,1.16,0.496751,UGR,САНКТ-ПЕТЕРБУРГ,40000.0,2.0,1.0,0
3796,F,44,MAR,BIS,41860.8,10,1.19,0.30045,SCH,САНКТ-ПЕТЕРБУРГ,50000.0,2.0,0.0,0
3797,F,35,DIV,ATP,17907.78,10,1.6,0.519206,SCH,ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,24000.0,1.0,0.0,0
3798,M,35,MAR,UMN,9190.0,6,1.5,0.200783,GRD,ОБЛ КИРОВСКАЯ,45000.0,3.0,0.0,0
3799,F,52,DIV,SPC,14948.0,10,1.1,0.432246,SCH,ОБЛ ВЛАДИМИРСКАЯ,20000.0,8.0,0.0,0
3800,F,19,UNM,SPC,13309.0,10,1.6,0.70746,SCH,КРАСНОЯРСКИЙ КРАЙ,27000.0,,,0
3801,F,43,CIV,SPC,17475.0,12,1.4,0.76633,UGR,МОСКВА,60000.0,4.0,1.0,0
3802,M,34,MAR,SPC,15291.0,12,1.1,0.654803,GRD,СТАВРОПОЛЬСКИЙ КРАЙ,50000.0,3.0,0.0,1
3803,F,36,DIV,SPC,14049.0,10,1.6,0.691456,GRD,ТАТАРСТАН РЕСП,26000.0,1.0,0.0,0
3804,F,40,MAR,SPC,13643.33,10,1.6,0.525134,GRD,ЯРОСЛАВСКАЯ ОБЛ,67000.0,9.0,1.0,0
3805,M,28,MAR,SPC,53859.0,12,1.1,0.468141,SCH,САХА /ЯКУТИЯ/ РЕСП,125000.0,4.0,0.0,0
3806,F,52,UNM,SPC,26991.0,10,1.16,0.397601,GRD,ОБЛ ВОЛОГОДСКАЯ,25000.0,1.0,0.0,0
3807,M,38,MAR,SPC,16599.0,16,1.1,0.510429,SCH,ОБЛ МОСКОВСКАЯ,35000.0,1.0,0.0,0
3808,M,42,MAR,SPC,45988.0,10,1.6,0.510326,SCH,ТАТАРСТАН РЕСП,150000.0,3.0,0.0,0
3809,M,41,UNM,SPC,6806.82,12,1.6,0.549878,SCH,ОБЛ КУРСКАЯ,17000.0,0.0,0.0,0
3810,M,41,MAR,SPC,27249.0,10,1.1,0.392132,GRD,ОБЛ БЕЛГОРОДСКАЯ,40000.0,1.0,0.0,1
3811,M,40,UNM,SPC,23749.0,12,1.5,0.57006,SCH,САНКТ-ПЕТЕРБУРГ Г,50000.0,1.0,0.0,0
3812,M,30,MAR,BIS,79749.0,10,1.1,0.385655,GRD,КРАСНОДАРСКИЙ КРАЙ,150000.0,1.0,0.0,0
3813,F,33,MAR,SPC,18945.56,10,1.32,0.484985,SCH,ОБЛ ВОРОНЕЖСКАЯ,10000.0,0.0,0.0,0
3814,M,27,UNM,SPC,45489.6,12,1.25,0.640677,GRD,ОБЛ АСТРАХАНСКАЯ,70000.0,5.0,0.0,0
3815,F,36,MAR,SPC,18918.18,12,1.1,0.38534,SCH,ОБЛ НОВОСИБИРСКАЯ,21000.0,2.0,0.0,1
3816,M,21,UNM,SPC,29818.0,12,1.6,0.71342,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,35000.0,,,1
3817,F,38,MAR,SPC,25038.0,10,1.16,0.466725,SCH,КРАЙ СТАВРОПОЛЬСКИЙ,18000.0,1.0,0.0,0
3818,F,29,MAR,SPC,34990.0,8,1.4,0.359232,UGR,ХАБАРОВСКИЙ КРАЙ,29000.0,1.0,0.0,0
3819,M,32,MAR,SPC,25154.0,12,1.17,0.35134,GRD,ОБЛ ЛЕНИНГРАДСКАЯ,67000.0,3.0,0.0,0
3820,F,24,MAR,SPC,45588.0,10,1.6,0.638737,SCH,ЛЕНИНГРАДСКАЯ ОБЛАСТЬ,25000.0,1.0,0.0,0
3821,F,39,UNM,SPC,63489.0,24,1.1,0.525464,GRD,ОБЛ МУРМАНСКАЯ,50000.0,4.0,0.0,0
3822,M,44,MAR,SPC,17834.0,15,1.1,0.568392,SCH,КРАСНОДАРСКИЙ КРАЙ,23000.0,1.0,0.0,0
3823,M,46,MAR,SPC,21568.0,12,1.1,0.507035,SCH,МОСКВА,30000.0,,,0
3824,F,42,MAR,SPC,45359.0,12,1.1,0.376085,SCH,ОБЛ НИЖЕГОРОДСКАЯ,40000.0,1.0,0.0,0
3825,F,38,MAR,SPC,17969.0,10,1.1,0.400096,GRD,ТВЕРСКАЯ ОБЛ,12000.0,3.0,0.0,0
3826,F,29,UNM,SPC,26393.26,11,1.6,0.550032,SCH,МОСКВА Г,35000.0,6.0,0.0,0
3827,M,34,MAR,SPC,12903.0,10,1.1,0.465264,SCH,РОСТОВСКАЯ ОБЛ,20000.0,1.0,0.0,0
3828,M,24,UNM,SPC,25932.0,10,1.32,0.584471,GRD,ОБЛ НИЖЕГОРОДСКАЯ,23000.0,0.0,0.0,0
3829,F,57,UNM,PNA,24480.0,13,1.0,0.502691,SCH,ОБЛ САМАРСКАЯ,15000.0,0.0,0.0,0
3830,F,41,WID,SPC,36229.6,10,1.9,0.542594,SCH,ОБЛ МОСКОВСКАЯ,35000.0,2.0,0.0,0
3831,M,32,MAR,SPC,10639.0,10,1.1,0.49459,SCH,РЕСП. БАШКОРТОСТАН,50000.0,1.0,0.0,0
3832,F,47,MAR,SPC,29459.0,12,1.1,0.463556,GRD,ТЫВА РЕСП,35000.0,5.0,0.0,1
3833,M,28,UNM,SPC,13369.0,10,1.6,0.58023,SCH,ХАКАСИЯ РЕСП,25000.0,5.0,0.0,0
3834,F,37,MAR,UMN,11739.0,10,1.7,0.321877,GRD,ОБЛ МОСКОВСКАЯ,69000.0,0.0,0.0,0
3835,F,35,MAR,SPC,16684.0,10,1.32,0.434624,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,25000.0,3.0,0.0,0
3836,M,24,UNM,SPC,50568.0,10,1.6,0.492888,GRD,РЕСПУБЛИКА ТАТАРСТАН,67000.0,2.0,0.0,0
3837,M,29,MAR,SPC,37096.0,24,1.1,0.456427,SCH,ОБЛ КЕМЕРОВСКАЯ,35000.0,2.0,0.0,0
3838,F,36,MAR,SPC,18948.0,10,1.6,0.575596,SCH,ОБЛ КЕМЕРОВСКАЯ,29000.0,6.0,1.0,0
3839,F,28,DIV,SPC,8378.0,12,1.1,0.538515,SCH,ВОЛГОГРАДСКАЯ ОБЛ,30000.0,6.0,0.0,1
3840,M,32,MAR,SPC,27679.0,12,1.4,0.453067,GRD,ОБЛ АСТРАХАНСКАЯ,23000.0,4.0,0.0,0
3841,F,47,DIV,SPC,21589.0,13,1.1,0.453807,GRD,САМАРСКАЯ ОБЛАСТЬ,20000.0,1.0,0.0,0
3842,F,41,MAR,UMN,23990.0,10,1.1,0.473856,GRD,ОРЕНБУРГСКАЯ ОБЛ,20000.0,0.0,0.0,0
3843,F,38,MAR,SPC,19870.0,10,1.1,0.462639,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,12000.0,7.0,0.0,0
3844,F,40,MAR,SPC,31778.0,12,1.1,0.467866,SCH,ЧЕЛЯБИНСКАЯ ОБЛ,60000.0,9.0,0.0,0
